id,RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
6411,0.771529058,-1.357,0.110043338,0.18051375,0.349740854,0.027452536,0.72418107,343327.1333,0.946,72.65194
6412,0.698620077,-1.357,0.149911725,0.504838458,0.186845128,0.109147549,0.446423793,133955.7266,0.2454,105.35723
6413,0.974014591,-7.132617297,0.097905902,5.36e-06,0.143801019,0.119495464,0.571876338,283681.2148,0.390133333,130.07332
6414,0.913667282,-6.846390011,0.058672175,0.226773115,1.07e-06,0.458836531,0.978,229648.8403,0.727866667,83.99278
6415,0.673378635,-7.027822946,0.0235,0.289612549,0.142450946,0.155879736,0.643761114,160440.6427,0.4368,140.59939
6416,0.638312249,-9.805313828,0.180733535,0.067474133,0.087113192,0.296513077,0.284717281,217577.4516,0.4728,128.79657
6417,0.390180831,-1.357,0.064051239,0.839583439,0.072929463,0.282488485,0.749361806,172617.1133,0.737266667,86.46694
6418,0.693955794,-10.18563668,0.168907351,5.36e-06,0.403706595,0.056877486,0.974115702,322458.6805,0.792133333,128.59668
6419,0.568095343,-2.093902966,0.0235,0.052799486,0.460066183,0.19532787,0.369922996,217208.2391,0.492133333,85.40199
6420,0.451799762,-13.07145734,0.133325487,0.038970178,1.07e-06,0.09093038,0.335568238,182771.0829,0.876266667,139.94792
6421,0.552227239,-11.88395067,0.0235,0.08887112,0.222089205,0.243357261,0.546612325,316570.9527,0.845,135.88443
6422,0.604427705,-7.469566856,0.0235,0.287027672,0.393716802,0.124540375,0.611121496,281180.0501,0.719466667,72.08037
6423,0.567206749,-7.896615047,0.0235,0.005835588,1.07e-06,0.208767292,0.476744653,228060.1449,0.859666667,73.31568
6424,0.693955806,-6.597674958,0.0235,0.241019668,1.07e-06,0.122729643,0.479749091,161319.3583,0.289533333,154.31937
6425,0.427048345,-17.23803564,0.196503655,0.478024051,0.099095544,0.0243,0.47671874,166498.6821,0.610466667,116.4891
6426,0.353823961,-7.690680587,0.057176497,0.146639141,1.07e-06,0.26495888,0.275469093,249855.5963,0.748866667,148.14497
6427,0.763216849,-7.890285879,0.109350098,0.069558177,0.35903716,0.118875355,0.503664448,162951.3587,0.038266667,124.77329
6428,0.757599292,-1.357,0.149903166,0.258078123,1.07e-06,0.355730362,0.966962354,349918.6391,0.5934,182.41456
6429,0.647815033,-8.476421344,0.144914432,0.416822865,0.056038957,0.172427245,0.242433527,249268.3579,0.3136,106.25215
6430,0.652747117,-10.75790856,0.0235,0.278906125,1.07e-06,0.243320279,0.295089504,168921.2437,0.255933333,143.12342
6431,0.898160717,-1.357,0.0235,0.233478475,1.07e-06,0.362230696,0.592533047,138767.3564,0.510466667,99.94454
6432,0.314901449,-8.352587012,0.117829496,0.392544791,0.235038778,0.137765301,0.693612078,307548.1541,0.391466667,168.96581
6433,0.607835162,-8.841460788,0.0235,0.675564668,0.397865643,0.277828273,0.793480703,325053.4159,0.0356,110.57786
6434,0.331416142,-6.293321626,0.063629036,0.053514835,0.069677988,0.334612084,0.273837308,271491.5754,0.734666667,108.18325
6435,0.746493393,-8.935526191,0.110744392,0.55644262,1.07e-06,0.140530984,0.782980756,300223.6403,0.0208,80.98983
6436,0.616539581,-6.552280407,0.091933869,0.140180757,1.07e-06,0.037590032,0.764743989,171497.0258,0.407066667,173.12551
6437,0.398093111,-1.357,0.181756209,0.349748672,1.07e-06,0.0243,0.594563252,166863.5649,0.922266667,70.87277
6438,0.813640145,-13.99982336,0.094911084,0.457516172,0.113818863,0.303840648,0.24662407,275416.1251,0.325866667,105.96959
6439,0.567409837,-1.357,0.115672559,0.392582962,1.07e-06,0.0243,0.652058965,184420.9842,0.946133333,129.1397
6440,0.596864686,-18.91499461,0.0235,0.020524985,1.07e-06,0.237732417,0.671241443,283816.2855,0.717666667,94.76251
6441,0.934221274,-5.484091376,0.060901484,0.011886402,1.07e-06,0.0243,0.475046906,220617.0012,0.5378,115.63672
6442,0.493596502,-1.357,0.043664685,0.506869115,1.07e-06,0.349075362,0.340105611,256498.2576,0.460866667,141.14336
6443,0.387212509,-15.97552566,0.123630686,0.446699221,1.07e-06,0.058487509,0.86821131,237301.5152,0.491933333,121.13735
6444,0.355072386,-12.39245282,0.07906407,0.095524988,0.327501355,0.411768802,0.390120657,182271.5802,0.3466,125.93675
6445,0.63993539,-7.527072346,0.0235,5.36e-06,1.07e-06,0.195638154,0.919485953,216864.8148,0.316866667,140.39036
6446,0.713737745,-5.862787841,0.075734598,0.492216144,1.07e-06,0.297764967,0.740108466,180742.5413,0.073466667,90.04429
6447,0.705869131,-9.573190181,0.0235,0.441557975,0.422834285,0.338429861,0.624681967,174845.5392,0.039466667,158.75067
6448,0.770839465,-11.49078844,0.0235,5.36e-06,0.092165232,0.125581035,0.762202475,254449.1495,0.819266667,193.23311
6449,0.639270717,-5.883973133,0.04195799,0.155625051,1.07e-06,0.0243,0.592918588,290177.2391,0.6064,149.8052
6450,0.452822002,-6.382644213,0.0235,5.36e-06,0.099334894,0.141518559,0.633448172,290169.2115,0.460866667,89.06929
6451,0.743544573,-9.349037304,0.036888738,0.041708349,1.07e-06,0.204523727,0.234740669,295857.7232,0.6814,131.82484
6452,0.661355672,-5.456630252,0.049965301,0.391834708,1.07e-06,0.042724583,0.978,237739.9197,0.8628,124.26879
6453,0.539253661,-3.634865287,0.035124826,0.483500392,0.164467984,0.0243,0.66131572,248704.664,0.527466667,84.062
6454,0.858019062,-3.817044036,0.088924682,0.379975954,0.068938025,0.0243,0.351805844,254579.5092,0.526466667,110.31245
6455,0.844392014,-5.614599191,0.0235,0.3719651,1.07e-06,0.173057206,0.66503408,117436.5186,0.439466667,118.76061
6456,0.588907477,-18.91905864,0.11596539,0.05482707,0.140746803,0.0243,0.233717488,173732.3334,0.641333333,128.9426
6457,0.779784939,-10.352303,0.061236362,0.592631816,0.162401934,0.0243,0.248965186,324819.1644,0.482266667,120.29389
6458,0.667774757,-14.72851639,0.045025003,0.667047672,0.054813603,0.153375394,0.607465131,251707.7103,0.0208,100.48309
6459,0.489913223,-5.681267239,0.152512288,5.36e-06,0.194869565,0.280103269,0.619584553,361072.5369,0.4958,169.37394
6460,0.818903521,-11.72954046,0.0235,0.304869487,0.126573504,0.103816279,0.734218681,384788.5039,0.812666667,143.31399
6461,0.656688872,-6.177744682,0.077360689,0.055635676,0.111880873,0.166465047,0.40661834,274885.1345,0.254466667,125.8157
6462,0.846283461,-14.63662029,0.048048604,5.36e-06,1.07e-06,0.0243,0.739686531,247960.2871,0.534266667,125.49059
6463,0.677528133,-6.073359417,0.084478204,5.36e-06,0.143989165,0.0243,0.61169788,152266.2837,0.716333333,64.27862
6464,0.547084511,-12.09053897,0.030065914,0.126725672,0.221416026,0.0243,0.075039889,274735.6297,0.948266667,87.64313
6465,0.452560075,-9.902257098,0.079365596,0.477073872,1.07e-06,0.191629199,0.726786619,227831.1774,0.4974,100.15751
6466,0.646375319,-2.530345786,0.0235,0.077837503,0.267963173,0.093296191,0.64126837,203528.3367,0.386866667,70.16746
6467,0.779848613,-12.54018805,0.058659867,0.573650428,0.064789373,0.250898912,0.814357487,239995.4228,0.019933333,142.08744
6468,0.666370844,-1.95675142,0.091264605,5.36e-06,1.07e-06,0.364217736,0.644703856,336879.4439,0.5958,84.86065
6469,0.749312668,-6.931384867,0.171369053,0.275048188,0.259879862,0.321519987,0.555324416,288840.4386,0.5208,77.95196
6470,0.547632676,-1.357,0.0235,0.253425476,0.387315543,0.134068308,0.275875931,243323.2248,0.853666667,117.96986
6471,0.664429502,-1.357,0.0235,0.277048987,0.209811178,0.156344952,0.753540401,344832.054,0.2424,143.17566
6472,0.873236168,-11.83782826,0.0235,5.36e-06,0.153907215,0.261915162,0.718675513,242847.9828,0.895266667,129.88707
6473,0.531476904,-7.258094089,0.029984553,0.06616972,1.07e-06,0.0243,0.554550953,173057.0999,0.691066667,117.5171
6474,0.573359802,-5.638915013,0.043348657,0.191677896,1.07e-06,0.392884531,0.737189338,255541.204,0.227733333,172.30778
6475,0.452311129,-13.85838457,0.041715506,0.268924294,1.07e-06,0.384497708,0.978,294042.2436,0.190933333,48.80788
6476,0.378450893,-10.93829983,0.0235,0.381207271,0.016533448,0.262985689,0.0256,316580.717,0.878333333,148.698
6477,0.425905017,-1.357,0.135909098,0.155710983,1.07e-06,0.0243,0.28402171,216971.1872,0.816266667,140.45469
6478,0.392876457,-1.357,0.050847806,0.387963157,1.07e-06,0.318024515,0.243498553,253055.0587,0.6368,118.32492
6479,0.308624687,-7.951665311,0.071053125,0.503616068,1.07e-06,0.0243,0.0256,251836.4254,0.957133333,100.12761
6480,0.461625407,-5.534362331,0.10336489,5.36e-06,0.332345296,0.387027092,0.0256,271135.1626,0.907866667,115.73159
6481,0.975,-9.448844072,0.0235,0.289924781,0.084247239,0.243022724,0.735384952,162323.9015,0.208866667,137.64486
6482,0.522934941,-9.559033719,0.055976265,5.36e-06,0.33494915,0.0243,0.59689786,173896.7865,0.719333333,147.81495
6483,0.686464416,-1.357,0.079285429,0.414737629,1.07e-06,0.079178191,0.535537204,321273.4575,0.2662,118.93906
6484,0.752589096,-8.826417505,0.0235,0.247867503,0.078822254,0.272598233,0.81418051,205539.4391,0.081866667,141.32798
6485,0.831953282,-3.847971447,0.076812848,0.04041292,1.07e-06,0.0243,0.586912613,181203.499,0.709533333,106.2855
6486,0.822763313,-7.295614934,0.101023513,5.36e-06,0.539505969,0.302999451,0.547157779,225056.9285,0.539333333,127.34842
6487,0.420048345,-4.973627508,0.157839306,5.36e-06,0.064501288,0.0243,0.2589062,291621.3185,0.8966,117.87409
6488,0.630411453,-7.993359152,0.0235,5.36e-06,0.131145383,0.183313666,0.361279673,227029.6982,0.865266667,152.36232
6489,0.531872836,-7.974229962,0.101053199,0.483612666,0.361030202,0.0243,0.412980279,213619.0594,0.534866667,70.79618
6490,0.590825463,-6.693034632,0.142467602,0.066130284,0.039090095,0.163652155,0.0256,241831.1037,0.639666667,104.09606
6491,0.542780303,-1.357,0.060353399,0.829685957,0.068815737,0.330094453,0.838906585,225849.9594,0.4368,146.03195
6492,0.631156317,-2.928122915,0.194322211,0.309500418,0.23631523,0.075810536,0.23634543,186960.8636,0.190133333,110.23622
6493,0.669655916,-8.965885813,0.059077898,0.458425262,1.07e-06,0.0243,0.314401215,241240.7826,0.6054,116.41424
6494,0.695767861,-4.673344674,0.084270995,0.294916507,0.052320778,0.308095809,0.282836364,158963.7532,0.053466667,131.21593
6495,0.619390001,-5.327859013,0.079015686,0.253423255,1.07e-06,0.057526883,0.978,227876.3929,0.547333333,94.23218
6496,0.861993329,-11.01782575,0.076143184,0.044977618,0.444883941,0.24478426,0.846282885,224119.3861,0.710466667,137.72557
6497,0.944363081,-5.454924215,0.144478966,0.263788871,0.360090271,0.158087196,0.544655266,281178.6116,0.381466667,107.66349
6498,0.646073404,-7.951066558,0.0235,0.514850787,0.492679665,0.077664765,0.647778999,187542.5919,0.264533333,116.46273
6499,0.552983921,-10.93971148,0.0235,0.659733161,1.07e-06,0.146628026,0.723728177,173694.0589,0.123466667,70.30813
6500,0.502812954,-9.890100152,0.107909084,0.222494272,0.271549648,0.131313159,0.583908611,316516.9807,0.1092,124.21571
6501,0.622033631,-6.067810993,0.098964172,0.425969873,0.038313293,0.053540566,0.285590131,236978.8966,0.337533333,169.47074
6502,0.605978796,-13.49505566,0.0235,0.487027236,0.029917885,0.214729979,0.569754767,297628.3344,0.538466667,144.19164
6503,0.717805971,-1.357,0.055501168,0.567282974,0.002989015,0.0243,0.603811558,252881.8141,0.3074,124.44111
6504,0.569891298,-5.397813019,0.135885496,0.523933403,0.449827071,0.0243,0.404745505,276045.5992,0.9918,81.65918
6505,0.705400585,-2.839703068,0.0235,0.717743554,0.111939733,0.172963161,0.367786503,262787.7944,0.3344,147.73395
6506,0.508350853,-8.061406271,0.226485506,0.811790585,0.447851073,0.132944453,0.978,151597.8153,0.140133333,133.2288
6507,0.453888321,-2.906217788,0.0235,0.611126083,0.396858018,0.088877426,0.385947395,158833.4697,0.353666667,99.51146
6508,0.476077658,-5.998612274,0.051448691,0.332035967,0.15444994,0.055875351,0.735896686,214858.44,0.479466667,122.61455
6509,0.569451411,-4.959862815,0.130044129,0.527280116,0.105938362,0.111368862,0.387814887,214931.0851,0.1322,151.62204
6510,0.43195402,-4.521126733,0.221330308,0.735170102,0.362627784,0.0243,0.449852572,270027.8579,0.660866667,95.52792
6511,0.592099753,-7.430637658,0.131801695,0.367969483,0.261901779,0.351887276,0.682512025,235968.6996,0.121533333,131.39667
6512,0.671388219,-6.927352592,0.0235,0.219912041,0.039836962,0.311433505,0.463957342,206854.8477,0.5348,140.67218
6513,0.722960279,-12.67386463,0.041295038,0.160626572,0.041870797,0.096077853,0.442521467,292600.9807,0.553733333,142.56237
6514,0.639194521,-9.357712012,0.065725636,5.36e-06,0.128826934,0.125727074,0.965265426,301999.5247,0.837333333,134.55525
6515,0.723572874,-1.357,0.070248187,0.995,0.149942737,0.0243,0.583498559,220167.2701,0.528466667,144.29272
6516,0.638249456,-5.646801072,0.054548194,0.29971452,0.108963193,0.447092706,0.69179976,230347.0014,0.2348,153.89633
6517,0.937941826,-2.05705571,0.176855209,0.117340275,0.093800816,0.162814483,0.786597396,281611.7769,0.3194,133.98047
6518,0.639260041,-5.895229144,0.182901058,0.334836572,0.175907948,0.046546291,0.978,212416.0333,0.3434,116.78178
6519,0.534911026,-3.406429355,0.056397265,0.073106766,0.407717299,0.340095534,0.726357064,257592.6789,0.471666667,189.88202
6520,0.412866169,-11.75757028,0.0235,0.244904002,0.172775162,0.121786202,0.613849376,174963.7378,0.087666667,98.34604
6521,0.677984193,-15.72584051,0.093417602,0.484958679,1.07e-06,0.164325229,0.664864117,272660.8447,0.009533333,125.08658
6522,0.393098446,-14.85856287,0.0235,5.36e-06,0.040109097,0.182734251,0.276959892,296069.4542,0.839266667,99.89781
6523,0.554799241,-15.98776612,0.059572707,0.341517984,0.438908017,0.079989138,0.456736962,356976.6363,0.292066667,119.38238
6524,0.771457329,-3.673235882,0.081443245,0.539348808,0.146698686,0.0243,0.749707336,320086.3107,0.777866667,184.91518
6525,0.551311681,-3.998614888,0.087520297,0.264916095,1.07e-06,0.0243,0.751519083,184923.9263,0.717333333,162.27115
6526,0.869226256,-13.66463433,0.114399978,0.234632086,0.021662317,0.236218993,0.245955641,301814.6881,0.251266667,134.95169
6527,0.853166854,-5.29777742,0.0235,0.453908646,0.332382608,0.321532471,0.730969106,241942.9571,0.723266667,148.19676
6528,0.975,-9.039460691,0.078800948,5.36e-06,0.244768758,0.165811598,0.562820886,220538.0294,0.874933333,115.02552
6529,0.746048164,-6.555964586,0.161354286,0.717617706,0.087378117,0.039428359,0.847759819,234432.1303,0.693866667,122.14724
6530,0.510012088,-4.014426331,0.08737184,0.622133864,0.06630144,0.237030764,0.978,315845.5773,0.1366,132.35303
6531,0.644966781,-12.23543786,0.098901432,5.36e-06,0.047760639,0.276659355,0.534499578,311565.5952,0.2324,64.84025
6532,0.643821449,-4.651932471,0.073811811,0.496083547,1.07e-06,0.215311641,0.846380557,183636.808,0.102933333,114.38197
6533,0.818246706,-6.883233495,0.114444067,0.016966573,0.078665229,0.187099663,0.530966102,297065.2545,0.935266667,111.1108
6534,0.611729991,-1.357,0.0235,0.164959584,0.394415598,0.260080666,0.496095999,245968.2194,0.354866667,161.45361
6535,0.509863281,-27.03061815,0.088816207,0.567682732,0.0769,0.236835454,0.904236964,239976.4363,0.824133333,96.38709
6536,0.975,-15.36369485,0.158904287,0.766592499,1.07e-06,0.29001622,0.819256705,301728.6146,0.066266667,152.23089
6537,0.485844434,-12.38506036,0.079343764,0.331301356,0.059465295,0.453646376,0.965993094,254581.5063,0.3184,93.37176
6538,0.743998672,-6.055979153,0.049051467,0.736618143,1.07e-06,0.352653218,0.571032403,320125.8045,0.351866667,104.20092
6539,0.539679828,-1.357,0.030003746,0.153905803,1.07e-06,0.0243,0.285724135,205883.7744,0.5168,120.7595
6540,0.411433692,-1.357,0.118750436,0.171880703,0.208834981,0.495077454,0.374439899,147075.2667,0.689866667,117.48958
6541,0.576523232,-13.98877486,0.063840098,5.36e-06,0.032549791,0.115855517,0.590813396,251810.8179,0.673733333,105.63772
6542,0.783385115,-3.527437175,0.186889145,0.726573542,1.07e-06,0.2689781,0.343409954,184819.7448,0.0782,148.01911
6543,0.543292857,-9.256470314,0.100282945,0.128944145,0.346817248,0.030198158,0.272468804,341422.1403,0.303866667,100.161
6544,0.715154981,-7.491215604,0.087641899,0.336500296,1.07e-06,0.0243,0.598095255,203853.4391,0.135066667,113.4343
6545,0.448360611,-9.357747767,0.068171894,5.36e-06,0.272384653,0.120541652,0.386853017,63973.0,0.6546,114.34114
6546,0.355089141,-1.837449976,0.04286653,0.251774174,0.539650597,0.372065196,0.496844995,136488.2392,0.746133333,104.50824
6547,0.726895739,-11.39798549,0.0235,0.384522465,1.07e-06,0.137870551,0.552872107,187987.0515,0.0334,107.12455
6548,0.672899313,-6.099872349,0.089811398,0.061644135,0.071399887,0.49071486,0.677724053,270446.7844,0.468866667,140.69602
6549,0.664430019,-7.455838942,0.0235,5.36e-06,0.143627123,0.096642773,0.590554483,262039.9635,0.711666667,123.92029
6550,0.472505401,-1.357,0.134825525,0.22396615,0.246977642,0.0243,0.373166482,228356.3062,0.895666667,133.42041
6551,0.637133969,-3.907694373,0.0235,0.069441067,0.097609483,0.173315917,0.566438351,218912.0095,0.506933333,119.39578
6552,0.582447105,-14.64987483,0.0235,0.343765836,1.07e-06,0.247867707,0.474920766,162610.9015,0.160866667,140.45474
6553,0.566313837,-9.867193601,0.107869093,0.044860801,1.07e-06,0.170730297,0.543440557,237375.9685,0.971533333,110.15105
6554,0.51232212,-14.20724521,0.0235,0.341236637,0.087377542,0.274219292,0.655022938,211423.0498,0.097466667,115.05208
6555,0.734454207,-2.677330932,0.0235,0.414544104,1.07e-06,0.113515269,0.468874175,228884.0356,0.562133333,73.04281
6556,0.662717175,-15.90876002,0.056165189,0.309866963,1.07e-06,0.262857704,0.717457942,182634.5852,0.1874,123.71741
6557,0.510071048,-11.10892641,0.028160764,5.36e-06,1.07e-06,0.0243,0.845221511,152895.7527,0.553533333,110.31815
6558,0.77452752,-11.88984158,0.0235,0.653811398,1.07e-06,0.378509938,0.581165742,211876.7898,0.066133333,101.78781
6559,0.651857993,-6.926573097,0.109354721,0.376973018,0.294467376,0.360178342,0.623848505,280577.9077,0.123666667,80.80976
6560,0.746062791,-4.804202515,0.127733796,0.171567737,0.142365277,0.274345418,0.308871029,235530.5985,0.569,125.98286
6561,0.474537199,-15.03767191,0.0235,5.36e-06,0.282711672,0.193311606,0.834254468,233673.9197,0.814666667,91.12967
6562,0.539207934,-7.927242393,0.137989349,0.266767448,1.07e-06,0.0243,0.638551286,271049.7181,0.626466667,76.22635
6563,0.813309801,-8.552988321,0.064545667,0.128611682,1.07e-06,0.148938015,0.735605889,228255.0012,0.145466667,92.90912
6564,0.738942297,-18.81465196,0.060371825,5.36e-06,0.16462741,0.459415562,0.488084818,321702.7529,0.957666667,91.78434
6565,0.592984014,-5.232269461,0.056381741,0.995,0.261405173,0.117780335,0.788160095,265760.9395,0.302466667,118.69779
6566,0.788167051,-1.357,0.154440808,0.058535158,1.07e-06,0.373779238,0.786038457,225567.5042,0.567866667,77.35391
6567,0.937133028,-11.06837004,0.057935505,0.125969077,1.07e-06,0.049590599,0.334966892,302337.7231,0.785866667,119.06895
6568,0.835018863,-4.903229621,0.188904149,0.413411869,0.059577969,0.322916857,0.653927811,209817.9817,0.534266667,121.70547
6569,0.466960597,-9.766183708,0.0235,0.734005878,0.058653853,0.38257966,0.786762245,153631.5455,0.113666667,130.00219
6570,0.752567316,-5.774985676,0.054479045,0.059539065,1.07e-06,0.141679676,0.641623479,277594.7949,0.189466667,94.82661
6571,0.887733259,-11.55376577,0.137311667,0.19063871,0.084916802,0.282444886,0.978,230644.3186,0.1348,128.29583
6572,0.578635579,-11.67175066,0.121207373,5.36e-06,0.141376504,0.0243,0.857331376,106931.7395,0.3832,103.15152
6573,0.402908735,-16.45282216,0.162836567,0.195630979,0.071824689,0.0243,0.461869781,337801.5948,0.8814,98.22776
6574,0.645629248,-1.357,0.0235,0.353891047,0.252025517,0.251775458,0.242466222,202909.9855,0.611133333,129.2958
6575,0.504480502,-1.357,0.080896498,0.287637197,1.07e-06,0.248567448,0.978,283357.9713,0.447933333,85.315
6576,0.711664048,-8.979171934,0.098229962,0.365799007,0.019769892,0.222601984,0.744173515,174593.6373,0.051866667,126.9874
6577,0.409719913,-10.68596536,0.099119461,0.179836994,0.347073808,0.280127061,0.271614791,270966.7992,0.482266667,109.15972
6578,0.769043142,-1.357,0.088833503,0.455987501,1.07e-06,0.221056237,0.738931686,69023.36373,0.275733333,111.02461
6579,0.451448589,-7.967652382,0.058487502,0.306786804,1.07e-06,0.0243,0.782558133,270027.6011,0.849133333,158.42772
6580,0.490767409,-2.839173797,0.101826971,0.276958316,1.07e-06,0.0243,0.671408728,182688.7281,0.906333333,96.31693
6581,0.838852528,-20.12061478,0.0235,5.36e-06,1.07e-06,0.2947151665,0.737672372,226567.0955,0.610466667,120.51516
6582,0.844962565,-16.08409058,0.0235,0.234637607,0.071368907,0.216609355,0.619241935,164566.2391,0.527466667,87.7799
6583,0.590564967,-2.331077917,0.108135212,0.373373006,0.067173138,0.171620499,0.232310347,207928.2314,0.671666667,145.26664
6584,0.697909068,-2.405531427,0.043435306,5.36e-06,0.262680961,0.310664917,0.541186502,315316.1776,0.502266667,136.25461
6585,0.426719228,-7.937851523,0.0235,0.097374808,0.037942363,0.088734911,0.350075246,249849.9604,0.4552,97.01503
6586,0.69709676,-11.37557838,0.135745977,0.514917112,1.07e-06,0.077820601,0.732581751,107772.7826,0.049133333,127.37426
6587,0.591373125,-7.671138859,0.104975892,0.173765895,1.07e-06,0.0243,0.609324435,164524.7939,0.760866667,141.1908
6588,0.666821176,-9.76665761,0.071722805,5.36e-06,1.07e-06,0.185511683,0.287894398,300695.5186,0.6408,128.03978
6589,0.539686484,-10.66103493,0.120631542,5.36e-06,0.090770842,0.067065806,0.391538764,236981.3315,0.888466667,163.72215
6590,0.471053133,-12.99253933,0.0235,0.221914779,1.07e-06,0.285766169,0.456628902,257980.2014,0.534,124.89211
6591,0.502387689,-7.181376118,0.101576583,0.245849074,1.07e-06,0.0243,0.35152577,226477.1376,0.890333333,102.88887
6592,0.703028337,-8.908126435,0.0235,0.124516802,1.07e-06,0.273536585,0.270580495,316874.1313,0.439866667,92.73855
6593,0.653922089,-11.1457436,0.0235,0.335775624,1.07e-06,0.321289001,0.585003061,132841.1653,0.1398,127.35055
6594,0.476029687,-13.17998614,0.0235,0.041296851,0.257841598,0.281396234,0.858404388,264262.4836,0.5368,156.40455
6595,0.717756329,-9.598430553,0.0235,0.088850782,0.010632918,0.385735826,0.386790497,205247.8398,0.2822,73.2039
6596,0.543145951,-1.357,0.185088316,0.425537479,1.07e-06,0.0243,0.396057654,286853.6263,0.664666667,120.59622
6597,0.975,-7.193320394,0.077909542,0.270610619,1.07e-06,0.252228117,0.654979551,273989.9273,0.2958,147.21168
6598,0.847662723,-1.357,0.0235,0.556927152,0.1234006,0.348088757,0.556423477,313973.5966,0.2926,91.13213
6599,0.553099486,-5.614525252,0.182918002,5.36e-06,1.07e-06,0.05404811,0.793413598,294968.8176,0.918133333,112.38716
6600,0.746269876,-7.356677978,0.044686635,0.228914465,0.272963261,0.346957162,0.302775191,338958.4045,0.7994,93.31929
6601,0.790987273,-1.725639436,0.101517055,0.246513097,0.40508528,0.348097867,0.666729532,315540.8104,0.7154,89.0468
6602,0.64248841,-11.61939527,0.145918084,0.184974104,0.403335673,0.14486616,0.508520054,127599.2819,0.0056,141.463
6603,0.722391895,-11.56917132,0.107746024,0.288869652,0.15997762,0.171595327,0.563784343,182877.5247,0.0188,113.99068
6604,0.704575198,-15.55496615,0.032436985,0.338650707,1.07e-06,0.076173113,0.374095222,335088.5013,0.238466667,109.72021
6605,0.761889688,-10.55159918,0.032920289,0.495738678,0.046717985,0.0243,0.405726824,265760.9395,0.5736,84.13256
6606,0.673821375,-1.357,0.07290922,0.554521965,0.056526025,0.074098552,0.715818102,224842.9598,0.514866667,71.73783
6607,0.731624333,-12.35122232,0.041360209,0.642522963,1.07e-06,0.182768007,0.353070348,257844.0308,0.05,84.13256
6608,0.649938976,-10.48395141,0.138739732,0.32847512,0.392269395,0.073909611,0.743792693,237554.1385,0.0708,139.01939
6609,0.703839177,-1.357,0.148935462,0.133359252,0.444046123,0.133400137,0.781316608,220575.2397,0.759733333,134.05592
6610,0.685563147,-17.09303987,0.0235,0.481375476,0.160113497,0.352535162,0.410920862,203694.3584,0.259066667,111.50527
6611,0.634118138,-9.782958581,0.05835988,0.242400479,1.07e-06,0.233744656,0.716719689,297739.948,0.0896,119.08557
6612,0.844142064,-6.938120585,0.043323695,0.253727982,0.236078778,0.185893,0.737672823,257923.0833,0.746266667,123.49355
6613,0.582693609,-6.289863099,0.098630624,0.995,0.271298804,0.447933259,0.472530012,240831.4086,0.363866667,58.3073
6614,0.605610939,-10.47173039,0.0235,0.355525286,1.07e-06,0.162790674,0.294570337,226916.6184,0.231133333,74.85257
6615,0.804500133,-2.874489649,0.133048309,0.359875243,0.130560917,0.119166851,0.498076318,283842.3817,0.378533333,140.60219
6616,0.56589929,-14.12248491,0.0235,0.21870005,0.140821914,0.341068522,0.30881933,232013.3795,0.328466667,91.49229
6617,0.836904738,-8.295767033,0.155633426,0.63842973,0.156913201,0.367576424,0.0256,332999.9185,0.418733333,114.14486
6618,0.566013756,-9.534819173,0.146623888,0.407899395,0.042206657,0.111600517,0.437419346,135321.5405,0.089933333,133.49577
6619,0.465826992,-3.987938575,0.101129093,0.223788868,1.07e-06,0.034781632,0.243983278,240129.3862,0.964666667,144.00406
6620,0.889544495,-13.58688912,0.118883281,0.264934407,1.07e-06,0.248839551,0.447745142,294550.2087,0.234066667,91.69475
6621,0.788858779,-18.20483464,0.0235,0.091898623,0.111224079,0.303676709,0.408736163,205939.2771,0.739266667,111.64643
6622,0.737771141,-15.52794914,0.030942529,0.349067707,0.222794646,0.0243,0.588915383,300824.964,0.662666667,114.47697
6623,0.527127033,-18.85614814,0.0235,0.013324782,0.089838147,0.175832286,0.867412682,290944.0818,0.9826,124.93802
6624,0.711381297,-3.486448121,0.0235,0.190519266,0.235901069,0.056837272,0.715453361,328898.6739,0.259066667,143.60381
6625,0.638368044,-1.357,0.0235,0.393063252,0.331268167,0.303560863,0.796727125,204725.5107,0.527466667,92.85508
6626,0.541355672,-10.97389619,0.152945492,0.498699052,0.039361897,0.091357642,0.611386563,242529.4452,0.042333333,175.59914
6627,0.645855016,-1.357,0.069612406,0.534504436,0.092767774,0.0243,0.503517583,63973.0,0.6354,139.22504
6628,0.772710055,-11.45453783,0.0235,0.343349865,1.07e-06,0.231799521,0.0256,121547.2861,0.5794,90.54392
6629,0.402540973,-7.947002753,0.068665046,0.236399858,0.210314149,0.27281744,0.366590402,282719.2687,0.5234,88.96294
6630,0.717477639,-6.024816133,0.083632491,0.379919025,0.066241641,0.0243,0.724889607,317942.3332,0.532133333,102.79075
6631,0.476325365,-6.977180791,0.134446398,5.36e-06,0.283539352,0.0243,0.936598857,264261.852,0.602466667,130.03875
6632,0.505842913,-14.18806524,0.065177487,0.204916062,1.07e-06,0.091454533,0.777626946,208040.966,0.263666667,78.46139
6633,0.838316683,-6.984002309,0.219880584,0.460826786,0.196503453,0.116634916,0.413979067,296768.6314,0.749466667,131.89287
